Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
7680674410,"Aug 15, 2022, 9:54:14 AM",Lunch Hike,Hike,,9494,12.23,,,false,,activities/8197213741.gpx.gz,,,9494.0,8627.0,12234.962890625,13.461894989013672,1.4182175397872925,155.03700256347656,1224.136962890625,436.70001220703125,1591.4000244140625,49.390869140625,-8.738073348999023,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.288704752922058,9213.599609375,,,
7680674532,"Aug 11, 2022, 3:19:35 PM",Afternoon Workout,Workout,,2798,0,,,false,,activities/8197214034.tcx.gz,,,2798.0,2798.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
7680676622,"Aug 7, 2022, 10:40:43 AM",Lunch Walk,Walk,,18901,16.31,,,false,,activities/8197216212.gpx.gz,,,18901.0,13101.0,16315.548828125,4.675617694854736,1.2453666925430298,355.7112121582031,374.6112060546875,1178.5999755859375,1365.4000244140625,47.001441955566406,-0.11584042012691498,,,115.0,57.49407196044922,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8632108569145203,12166.900390625,,,
7699753337,"Aug 24, 2022, 12:20:38 PM",Afternoon Ride,Ride,,10095,32.67,,,false,,activities/8218598608.gpx.gz,,,10095.0,6964.0,32673.984375,13.762495040893555,4.6918416023254395,282.9117736816406,86.61176300048828,192.39999389648438,411.0,19.696699142456055,0.6007837653160095,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.236650228500366,0.0,,,
7699756898,"Aug 24, 2022, 6:48:35 AM",Morning Ride,Ride,,12342,64.58,,,false,,activities/8218602494.gpx.gz,,,12342.0,8136.0,64587.34765625,24.10399055480957,7.938464641571045,234.7644500732422,571.3644409179688,221.6999969482422,589.0,47.46632385253906,-0.5211547017097473,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.233134746551514,219.3000030517578,,,
7703611738,"Aug 26, 2022, 6:02:50 AM",Morning Ride,Ride,,15074,51.20,,,false,,activities/8223086974.gpx.gz,,,15074.0,7460.0,51200.8203125,26.50030517578125,6.8633809089660645,537.2586669921875,1043.0587158203125,70.5,726.7000122070312,44.90278625488281,-0.9878747463226318,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3966314792633057,1482.5,,,
7770661274,"Sep 7, 2022, 4:01:47 PM",Evening Walk,Walk,,3820,7.74,,,false,,activities/8298772356.gpx.gz,,,3820.0,3708.0,7743.48583984375,19.404277801513672,2.0883185863494873,575.8662719726562,732.166015625,593.9000244140625,868.5999755859375,49.793853759765625,-2.0184707641601562,,,116.0,68.985107421875,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.027090549468994,3506.5,,,
7770662699,"Aug 28, 2022, 9:30:55 AM",Lunch Ride,Ride,,18750,24.95,,,false,,activities/8298773787.gpx.gz,,,18750.0,4072.0,24952.634765625,23.507389068603516,6.127857208251953,700.145263671875,1048.3453369140625,48.23099899291992,505.3999938964844,39.6887092590332,-1.3954437971115112,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3308072090148926,2205.39990234375,,,
7783418932,"Sep 10, 2022, 6:31:28 AM",Morning Hike,Hike,,8128,6.33,182.0,272,false,,activities/8313197699.tcx.gz,,,8128.0,7031.0,6333.19970703125,3.7199950218200684,0.9007537961006165,1302.596435546875,8.79641342163086,610.0999755859375,1903.9000244140625,49.99904251098633,20.428852081298828,,,,,,161.6731719970703,,,1025.0,,,272.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.779183030128479,6059.7001953125,,,
7792291486,"Sep 11, 2022, 2:27:21 PM",Afternoon Hike,Hike,,8147,8.92,164.0,34,false,,activities/8323250174.tcx.gz,,,8147.0,6583.0,8928.099609375,3.139941453933716,1.3562357425689697,459.1741638183594,488.0740051269531,593.9000244140625,1066.0999755859375,49.532936096191406,-0.3236970901489258,,,,,,118.96829223632812,,,628.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0958757400512695,7891.5,,,
